,0
16100,181
16101,175
16102,168
16103,157
16104,16
16105,42
16106,57
16107,68
16108,77
16109,82
16110,84
16111,86
16112,85
16113,83
16114,80
16115,73
16116,65
16117,52
16118,23
16119,174
16120,192
16121,200
16122,206
16123,209
16124,209
16125,208
16126,203
16127,197
16128,188
16129,176
16130,157
16131,8
16132,29
16133,35
16134,37
16135,35
16136,23
16137,149
16138,172
16139,184
16140,192
16141,196
16142,197
16143,197
16144,196
16145,193
16146,184
16147,168
16148,23
16149,53
16150,66
16151,73
16152,77
16153,79
16154,77
16155,74
16156,69
16157,62
16158,49
16159,23
16160,157
16161,173
16162,180
16163,182
16164,181
16165,176
16166,163
16167,145
16168,132
16169,132
16170,143
16171,156
16172,167
16173,173
16174,176
16175,178
16176,181
16177,184
16178,188
16179,190
16180,190
16181,187
16182,181
16183,168
16184,145
16185,16
16186,25
16187,34
16188,45
16189,55
16190,65
16191,73
16192,80
16193,82
16194,84
16195,83
16196,81
16197,77
16198,71
16199,65
16200,54
16201,36
16202,153
16203,180
16204,193
16205,199
16206,203
16207,205
16208,203
16209,200
16210,195
16211,188
16212,178
16213,169
16214,163
16215,162
16216,163
16217,165
16218,167
16219,171
16220,176
16221,181
16222,186
16223,191
16224,193
16225,193
16226,192
16227,189
16228,185
16229,178
16230,159
16231,28
16232,51
16233,64
16234,70
16235,74
16236,76
16237,74
16238,70
16239,64
16240,52
16241,33
16242,148
16243,166
16244,174
16245,177
16246,177
16247,174
16248,166
16249,147
16250,21
16251,33
16252,34
16253,28
16254,5
16255,160
16256,174
16257,180
16258,184
16259,187
16260,189
16261,190
16262,191
16263,190
16264,187
16265,181
16266,171
16267,133
16268,37
16269,46
16270,46
16271,43
16272,43
16273,49
16274,57
16275,66
16276,74
16277,80
16278,83
16279,83
16280,82
16281,80
16282,75
16283,70
16284,64
16285,53
16286,37
16287,150
16288,179
16289,193
16290,199
16291,204
16292,205
16293,204
16294,201
16295,196
16296,191
16297,183
16298,178
16299,176
16300,175
16301,176
16302,175
16303,174
16304,175
16305,177
16306,179
16307,183
16308,188
16309,190
16310,190
16311,190
16312,190
16313,184
16314,172
16315,138
16316,40
16317,56
16318,66
16319,71
16320,74
16321,74
16322,73
16323,70
16324,66
16325,58
16326,45
16327,16
16328,161
16329,176
16330,181
16331,182
16332,180
16333,176
16334,165
16335,157
16336,151
16337,150
16338,156
16339,164
16340,171
16341,175
16342,177
16343,179
16344,181
16345,183
16346,185
16347,187
16348,186
16349,183
16350,178
16351,164
16352,11
16353,39
16354,43
16355,37
16356,29
16357,27
16358,37
16359,51
16360,65
16361,74
16362,81
16363,84
16364,85
16365,84
16366,82
16367,78
16368,72
16369,66
16370,58
16371,47
16372,7
16373,176
16374,192
16375,199
16376,205
16377,207
16378,207
16379,204
16380,199
16381,193
16382,186
16383,181
16384,178
16385,177
16386,177
16387,177
16388,176
16389,176
16390,176
16391,177
16392,180
16393,185
16394,188
16395,188
16396,186
16397,183
16398,178
16399,172
16400,161
16401,12
16402,45
16403,58
16404,67
16405,72
16406,76
16407,76
16408,73
16409,68
16410,61
16411,49
16412,30
16413,140
16414,162
16415,168
16416,173
16417,176
16418,176
16419,173
16420,165
16421,156
16422,145
16423,143
16424,152
16425,164
16426,174
16427,180
16428,183
16429,184
16430,184
16431,183
16432,182
16433,181
16434,180
16435,177
16436,173
16437,161
16438,6
16439,39
16440,49
16441,49
16442,37
16443,0
16444,158
16445,155
16446,25
16447,54
16448,69
16449,80
16450,84
16451,86
16452,85
16453,83
16454,80
16455,74
16456,68
16457,60
16458,49
16459,18
16460,174
16461,192
16462,201
16463,207
16464,209
16465,208
16466,205
16467,200
16468,193
16469,184
16470,177
16471,173
16472,172
16473,173
16474,173
16475,173
16476,173
16477,174
16478,177
16479,181
16480,186
16481,190
16482,191
16483,188
16484,182
16485,173
16486,162
16487,146
16488,13
16489,32
16490,45
16491,57
16492,66
16493,73
16494,77
16495,78
16496,76
16497,70
16498,63
16499,49
16500,22
16501,153
16502,165
16503,171
16504,175
16505,177
16506,178
16507,178
16508,176
16509,168
16510,161
16511,154
16512,153
16513,161
16514,169
16515,177
16516,181
16517,182
16518,183
16519,182
16520,180
16521,179
16522,177
16523,175
16524,170
16525,163
16526,143
16527,25
16528,42
16529,50
16530,49
16531,35
16532,145
16533,168
16534,172
16535,157
16536,40
16537,64
16538,75
16539,82
16540,85
16541,85
16542,83
16543,81
16544,75
16545,69
16546,63
16547,52
16548,32
16549,166
16550,188
16551,198
16552,205
16553,208
16554,208
16555,206
16556,201
16557,194
16558,186
16559,178
16560,171
16561,168
16562,169
16563,170
16564,170
16565,171
16566,173
16567,176
16568,180
16569,185
16570,188
16571,188
16572,186
16573,180
16574,167
16575,134
16576,28
16577,32
16578,30
16579,30
16580,37
16581,50
16582,61
16583,69
16584,75
16585,77
16586,77
16587,73
16588,67
16589,58
16590,46
16591,23
16592,146
16593,162
16594,172
16595,179
16596,184
16597,187
16598,186
16599,181
16600,176
16601,168
16602,163
16603,162
16604,167
16605,172
16606,176
16607,176
16608,175
16609,173
16610,172
16611,173
16612,176
16613,177
16614,177
16615,174
16616,164
16617,141
16618,27
16619,39
16620,47
16621,46
16622,31
16623,162
16624,180
16625,185
16626,180
16627,151
16628,50
16629,68
16630,79
16631,83
16632,85
16633,84
16634,82
16635,80
16636,75
16637,69
16638,64
16639,52
16640,16
16641,178
16642,194
16643,202
16644,207
16645,208
16646,206
16647,202
16648,197
16649,191
16650,182
16651,177
16652,171
16653,167
16654,166
16655,164
16656,163
16657,165
16658,170
16659,176
16660,181
16661,185
16662,187
16663,185
16664,180
16665,170
16666,147
16667,28
16668,40
16669,44
16670,42
16671,36
16672,31
16673,35
16674,47
16675,57
16676,66
16677,71
16678,74
16679,74
16680,71
16681,66
16682,57
16683,45
16684,24
16685,146
16686,165
16687,176
16688,182
16689,187
16690,190
16691,190
16692,187
16693,182
16694,178
16695,175
16696,173
16697,174
16698,176
16699,176
16700,175
16701,171
16702,166
16703,163
16704,163
16705,165
16706,169
16707,171
16708,170
16709,165
16710,155
16711,136
16712,17
16713,24
16714,25
16715,25
16716,16
16717,156
16718,176
16719,181
16720,180
16721,164
16722,36
16723,62
16724,74
16725,81
16726,84
16727,85
16728,83
16729,81
16730,77
16731,70
16732,65
16733,56
16734,40
16735,152
16736,181
16737,194
16738,200
16739,204
16740,205
16741,204
16742,200
16743,194
16744,187
16745,180
16746,173
16747,165
16748,163
16749,162
16750,160
16751,160
16752,162
16753,166
16754,172
16755,177
16756,179
16757,179
16758,177
16759,171
16760,156
16761,7
16762,31
16763,39
16764,45
16765,48
16766,48
16767,46
16768,44
16769,44
16770,47
16771,50
16772,55
16773,60
16774,63
16775,64
16776,62
16777,59
16778,55
16779,51
16780,46
16781,38
16782,25
16783,143
16784,168
16785,180
16786,188
16787,193
16788,195
16789,195
16790,194
16791,192
16792,189
16793,186
16794,182
16795,179
16796,173
16797,164
16798,152
16799,139
16800,0
16801,128
16802,137
16803,147
16804,152
16805,156
16806,159
16807,159
16808,159
16809,159
16810,157
16811,152
16812,144
16813,8
16814,30
16815,36
16816,30
16817,128
16818,156
16819,161
16820,146
16821,37
16822,58
16823,70
16824,78
16825,82
16826,83
16827,82
16828,80
16829,78
16830,73
16831,69
16832,65
16833,54
16834,27
16835,174
16836,192
16837,200
16838,205
16839,207
16840,206
16841,203
16842,198
16843,192
16844,184
16845,176
16846,162
16847,145
16848,17
16849,32
16850,36
16851,34
16852,22
16853,147
16854,169
16855,179
16856,183
16857,185
16858,183
16859,178
16860,170
16861,157
16862,131
16863,21
16864,31
16865,35
16866,40
16867,47
16868,52
16869,57
16870,62
16871,65
16872,66
16873,66
16874,65
16875,60
16876,53
16877,41
16878,19
16879,152
16880,169
16881,178
16882,185
16883,191
16884,194
16885,196
16886,197
16887,197
16888,195
16889,191
16890,184
16891,178
16892,170
16893,162
16894,156
16895,149
16896,145
16897,142
16898,143
16899,147
16900,151
16901,156
16902,158
16903,159
16904,158
16905,153
16906,146
16907,133
16908,8
16909,20
16910,28
16911,34
16912,39
16913,43
16914,48
16915,51
16916,54
16917,56
16918,55
16919,49
16920,34
16921,132
16922,159
16923,159
16924,9
16925,46
16926,61
16927,69
16928,75
16929,78
16930,79
16931,79
16932,77
16933,75
16934,71
16935,67
16936,57
16937,34
16938,168
16939,189
16940,198
16941,202
16942,204
16943,204
16944,202
16945,198
16946,194
16947,189
16948,181
16949,171
16950,155
16951,14
16952,33
16953,37
16954,36
16955,23
16956,147
16957,167
16958,177
16959,181
16960,183
16961,182
16962,179
16963,177
16964,171
16965,164
16966,156
16967,143
16968,8
16969,23
16970,36
16971,47
16972,53
16973,59
16974,64
16975,65
16976,64
16977,60
16978,54
16979,43
16980,21
16981,153
16982,172
16983,182
16984,190
16985,194
16986,198
16987,200
16988,200
16989,198
16990,195
16991,191
16992,183
16993,176
16994,163
16995,149
16996,130
16997,14
16998,20
16999,21
17000,19
17001,15
17002,1
17003,141
17004,146
17005,146
17006,138
17007,13
17008,29
17009,38
17010,45
17011,48
17012,50
17013,50
17014,51
17015,52
17016,53
17017,55
17018,56
17019,56
17020,55
17021,52
17022,50
17023,43
17024,26
17025,148
17026,166
17027,172
17028,168
17029,145
17030,38
17031,56
17032,66
17033,72
17034,75
17035,77
17036,78
17037,77
17038,75
17039,72
17040,69
17041,62
17042,49
17043,130
17044,178
17045,191
17046,197
17047,200
17048,201
17049,201
17050,199
17051,197
17052,194
17053,190
17054,184
17055,178
17056,170
17057,162
17058,150
17059,142
17060,143
17061,150
17062,158
17063,164
17064,168
17065,172
17066,175
17067,177
17068,179
17069,179
17070,180
17071,181
17072,182
17073,182
17074,181
17075,179
17076,170
17077,145
17078,36
17079,52
17080,60
17081,64
17082,65
17083,64
17084,62
17085,56
17086,49
17087,36
17088,136
17089,171
17090,184
17091,193
17092,198
17093,200
17094,201
17095,200
17096,196
17097,192
17098,184
17099,176
17100,161
17101,130
17102,26
17103,37
17104,43
17105,47
17106,49
17107,49
17108,48
17109,46
17110,42
17111,38
17112,35
17113,34
17114,33
17115,34
17116,35
17117,38
17118,41
17119,45
17120,48
17121,49
17122,51
17123,52
17124,52
17125,53
17126,53
17127,54
17128,54
17129,54
17130,53
17131,52
17132,48
17133,38
17134,22
17135,141
17136,154
17137,152
17138,129
17139,30
17140,44
17141,52
17142,58
17143,63
17144,65
17145,67
17146,68
17147,69
17148,69
17149,68
17150,65
17151,59
17152,50
17153,31
17154,154
17155,176
17156,185
17157,192
17158,195
17159,197
17160,199
17161,200
17162,201
17163,201
17164,199
17165,197
17166,195
17167,192
17168,187
17169,183
17170,179
17171,176
17172,173
17173,169
17174,165
17175,161
17176,155
17177,151
17178,154
17179,161
17180,167
17181,172
17182,173
17183,168
17184,157
17185,1
17186,28
17187,35
17188,37
17189,37
17190,36
17191,36
17192,36
17193,34
17194,30
17195,18
17196,140
17197,160
17198,169
17199,176
17200,178
17201,179
17202,179
17203,178
17204,178
17205,177
17206,177
17207,175
17208,171
17209,165
17210,156
17211,136
17212,21
17213,35
17214,43
17215,50
17216,53
17217,57
17218,60
17219,61
17220,63
17221,63
17222,63
17223,62
17224,61
17225,59
17226,56
17227,53
17228,49
17229,45
17230,40
17231,35
17232,30
17233,22
17234,13
17235,130
17236,143
17237,148
17238,151
17239,153
17240,152
17241,151
17242,147
17243,142
17244,132
17245,3
17246,5
17247,2
17248,0
17249,6
17250,18
17251,26
17252,32
17253,35
17254,36
17255,37
17256,39
17257,40
17258,43
17259,46
17260,49
17261,51
17262,53
17263,55
17264,55
17265,55
17266,54
17267,52
17268,50
17269,46
17270,40
17271,32
17272,19
17273,134
17274,154
17275,165
17276,174
17277,179
17278,183
17279,187
17280,190
17281,192
17282,193
17283,194
17284,195
17285,196
17286,196
17287,197
17288,198
17289,199
17290,198
17291,197
17292,196
17293,194
17294,192
17295,187
17296,183
17297,179
17298,172
17299,162
17300,143
17301,22
17302,37
17303,47
17304,51
17305,53
17306,54
17307,54
17308,53
17309,52
17310,50
17311,49
17312,45
17313,40
17314,35
17315,25
17316,11
17317,137
17318,149
17319,154
17320,157
17321,159
17322,160
17323,160
17324,161
17325,161
17326,160
17327,155
17328,148
17329,130
17330,20
17331,34
17332,43
17333,49
17334,53
17335,57
17336,60
17337,62
17338,64
17339,65
17340,65
17341,65
17342,64
17343,63
17344,61
17345,59
17346,56
17347,53
17348,49
17349,44
17350,37
17351,29
17352,16
17353,135
17354,151
17355,161
17356,168
17357,175
17358,179
17359,180
17360,181
17361,180
17362,178
17363,176
17364,173
17365,169
17366,162
17367,151
17368,1
17369,28
17370,41
17371,49
17372,54
17373,57
17374,59
17375,61
17376,61
17377,61
17378,60
17379,58
17380,56
17381,52
17382,48
17383,39
17384,24
17385,141
17386,163
17387,175
17388,181
17389,187
17390,191
17391,194
17392,196
17393,198
17394,200
17395,202
17396,204
17397,205
17398,205
17399,204
17400,202
17401,200
17402,197
17403,193
17404,189
17405,182
17406,174
17407,159
17408,10
17409,36
17410,47
17411,52
17412,55
17413,58
17414,59
17415,60
17416,60
17417,60
17418,59
17419,58
17420,55
17421,52
17422,48
17423,39
17424,30
17425,12
17426,142
17427,154
17428,161
17429,165
17430,169
17431,173
17432,176
17433,176
17434,176
17435,173
17436,168
17437,162
17438,149
17439,5
17440,27
17441,38
17442,46
17443,50
17444,53
17445,56
17446,58
17447,60
17448,62
17449,63
17450,63
17451,63
17452,62
17453,61
17454,59
17455,57
17456,55
17457,52
17458,49
17459,46
17460,40
17461,34
17462,21
17463,129
17464,151
17465,162
17466,169
17467,175
17468,179
17469,182
17470,184
17471,184
17472,182
17473,179
17474,175
17475,168
17476,161
17477,148
17478,6
17479,28
17480,38
17481,47
17482,52
17483,56
17484,60
17485,62
17486,63
17487,63
17488,63
17489,61
17490,59
17491,56
17492,53
17493,48
17494,39
17495,22
17496,147
17497,166
17498,177
17499,183
17500,188
17501,192
17502,194
17503,197
17504,199
17505,201
17506,202
17507,203
17508,204
17509,204
17510,203
17511,201
17512,198
17513,195
17514,192
17515,187
17516,182
17517,176
17518,163
17519,135
17520,31
17521,43
17522,51
17523,54
17524,57
17525,58
17526,59
17527,60
17528,60
17529,59
17530,58
17531,55
17532,51
17533,46
17534,36
17535,24
17536,2
17537,146
17538,157
17539,163
17540,167
17541,171
17542,176
17543,177
17544,178
17545,178
17546,176
17547,174
17548,168
17549,162
17550,151
17551,0
17552,25
17553,37
17554,46
17555,51
17556,55
17557,59
17558,63
17559,65
17560,66
17561,67
17562,67
17563,66
17564,65
17565,64
17566,62
17567,59
17568,56
17569,52
17570,49
17571,43
17572,35
17573,23
17574,2
17575,148
17576,159
17577,164
17578,170
17579,176
17580,178
17581,179
17582,178
17583,176
17584,171
17585,167
17586,161
17587,150
17588,0
17589,23
17590,35
17591,43
17592,49
17593,52
17594,54
17595,56
17596,58
17597,58
17598,59
17599,58
17600,56
17601,53
17602,49
17603,41
17604,29
17605,129
17606,160
17607,172
17608,180
17609,186
17610,192
17611,194
17612,196
17613,198
17614,200
17615,201
17616,202
17617,203
17618,203
17619,202
17620,201
17621,199
17622,196
17623,194
17624,191
17625,186
17626,180
17627,170
17628,151
17629,20
17630,39
17631,48
17632,52
17633,54
17634,56
17635,58
17636,58
17637,59
17638,58
17639,57
17640,56
17641,53
17642,50
17643,46
17644,39
17645,33
17646,21
17647,129
17648,152
17649,164
17650,172
17651,177
17652,180
17653,182
17654,182
17655,181
17656,180
17657,178
17658,175
17659,167
17660,156
17661,4
17662,33
17663,44
17664,51
17665,55
17666,59
17667,62
17668,64
17669,65
17670,65
17671,65
17672,65
17673,65
17674,64
17675,62
17676,60
17677,57
17678,55
17679,52
17680,50
17681,48
17682,43
17683,38
17684,30
17685,12
17686,149
17687,164
17688,171
17689,176
17690,177
17691,177
17692,177
17693,176
17694,174
17695,168
17696,160
17697,144
17698,19
17699,36
17700,45
17701,50
17702,53
17703,55
17704,57
17705,58
17706,58
17707,57
17708,56
17709,53
17710,50
17711,43
17712,33
17713,8
17714,153
17715,167
17716,177
17717,182
17718,187
17719,192
17720,194
17721,197
17722,199
17723,200
17724,201
17725,202
17726,202
17727,202
17728,201
17729,199
17730,197
17731,194
17732,192
17733,187
17734,182
17735,175
17736,162
17737,134
17738,27
17739,40
17740,48
17741,52
17742,55
17743,58
17744,60
17745,61
17746,61
17747,61
17748,60
17749,57
17750,54
17751,50
17752,43
17753,34
17754,19
17755,143
17756,161
17757,170
17758,177
17759,181
17760,184
17761,186
17762,186
17763,185
17764,184
17765,182
17766,179
17767,175
17768,165
17769,150
17770,15
17771,34
17772,45
17773,51
17774,55
17775,59
17776,63
17777,65
17778,66
17779,67
17780,67
17781,67
17782,67
17783,66
17784,65
17785,64
17786,62
17787,58
17788,54
17789,49
17790,41
17791,28
17792,0
17793,153
17794,163
17795,168
17796,172
17797,175
17798,176
17799,174
17800,170
17801,165
17802,156
17803,136
17804,22
17805,35
17806,43
17807,49
17808,52
17809,55
17810,56
17811,58
17812,58
17813,57
17814,55
17815,52
17816,48
17817,40
17818,30
17819,6
17820,153
17821,167
17822,176
17823,181
17824,186
17825,191
17826,194
17827,196
17828,198
17829,199
17830,200
17831,201
17832,201
17833,201
17834,201
17835,199
17836,197
17837,194
17838,192
17839,186
17840,181
17841,176
17842,165
17843,148
17844,19
17845,36
17846,46
17847,51
17848,54
17849,56
17850,58
17851,59
17852,60
17853,60
17854,59
17855,56
17856,53
17857,49
17858,41
17859,32
17860,16
17861,142
17862,158
17863,166
17864,173
17865,178
17866,180
17867,182
17868,183
17869,182
17870,182
17871,181
17872,179
17873,177
17874,170
17875,161
17876,139
17877,23
17878,37
17879,46
17880,51
17881,55
17882,59
17883,63
17884,65
17885,65
17886,66
17887,66
17888,65
17889,65
17890,64
17891,62
17892,58
17893,54
17894,49
17895,43
17896,37
17897,32
17898,23
17899,11
17900,134
17901,146
17902,150
17903,151
17904,149
17905,145
17906,131
17907,15
17908,25
17909,34
17910,39
17911,44
17912,48
17913,50
17914,51
17915,52
17916,51
17917,49
17918,45
17919,38
17920,29
17921,15
17922,140
17923,156
17924,165
17925,173
17926,178
17927,182
17928,187
17929,191
17930,193
17931,194
17932,195
17933,196
17934,196
17935,197
17936,197
17937,197
17938,197
17939,195
17940,192
17941,188
17942,183
17943,178
17944,171
17945,162
17946,146
17947,14
17948,32
17949,40
17950,48
17951,50
17952,52
17953,53
17954,54
17955,54
17956,54
17957,53
17958,51
17959,48
17960,40
17961,32
17962,17
17963,135
17964,152
17965,163
17966,170
17967,176
17968,179
17969,182
17970,184
17971,185
17972,185
17973,184
17974,183
17975,181
17976,178
17977,173
17978,164
17979,148
17980,16
17981,33
17982,43
17983,49
17984,53
17985,57
17986,60
17987,63
17988,65
17989,66
17990,66
17991,66
17992,65
17993,64
17994,61
17995,57
17996,55
17997,53
17998,51
17999,49
18000,48
18001,45
18002,43
18003,42
18004,41
18005,41
18006,42
18007,43
18008,43
18009,43
18010,43
18011,42
18012,41
18013,39
18014,36
18015,34
18016,31
18017,24
18018,17
18019,128
18020,146
18021,156
18022,163
18023,168
18024,173
18025,177
18026,180
18027,184
18028,187
18029,190
18030,192
18031,193
18032,194
18033,194
18034,194
18035,195
18036,195
18037,194
18038,193
18039,190
18040,185
18041,180
18042,175
18043,166
18044,155
18045,129
18046,26
18047,38
18048,46
18049,50
18050,52
18051,52
18052,52
18053,52
18054,52
18055,52
18056,51
18057,49
18058,44
18059,36
18060,22
18061,134
18062,154
